,track_id,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2089,2HbYLDA1SigY1ilC94ieVu,American Sports,Arctic Monkeys,0.372,0.865,7,-4.288,0,0.0513,0.00169,0.00293,0.127,0.594,176.689,158040
2090,1t67WYNfUxfOiwaz7SJ66b,One Point Perspective,Arctic Monkeys,0.714,0.585,8,-4.57,1,0.0419,0.057,0.00444,0.144,0.842,77.104,208640
2091,4HBtLHvmrST7c7lvMrzUQ1,El Instante Pasó,Caramelos De Cianuro,0.681,0.651,0,-6.31,1,0.0266,0.007,0.0161,0.192,0.645,105.989,261888
2092,0NYAub9aN1zPw5Rpb68XqP,Retrovisor,Caramelos De Cianuro,0.699,0.482,5,-9.828,1,0.0283,0.84,0.0,0.101,0.585,123.989,225440
2093,1HtFX4TAiPfln6JAm6RMtv,Las Estrellas - En Vivo,Caramelos De Cianuro,0.519,0.842,7,-3.391,1,0.0358,0.101,4.96e-06,0.719,0.609,109.07,196413
2094,73jLhrKOby9QOBdAdpnsOl,La Casa,Caramelos De Cianuro,0.71,0.679,0,-8.331,1,0.0248,0.33,0.00419,0.197,0.82,108.005,268800
2095,5hyq5k3Do9gW3HGvDg5ZEJ,La Lola,Café Quijano,0.725,0.79,9,-4.393,0,0.102,0.0646,0.00883,0.121,0.867,151.985,197320
2096,5sWO3ihKrFM37K0MexhZGj,Vamos Los Gauchos,Axel Krygier,0.72,0.713,2,-9.274,1,0.133,0.426,0.574,0.871,0.724,97.098,227373
2097,30ALSkXyeqZpRO8JhmSuzD,Pa'que enamore (Azucena y girasoles),Interactivo,0.774,0.652,1,-7.232,1,0.119,0.0823,0.0,0.152,0.771,156.152,241659
2098,0Ash824OFqj7HLZCwabh5m,El Paraíso,Los Mesoneros,0.56,0.676,2,-8.017,1,0.0378,0.00617,0.000344,0.143,0.77,90.545,183260
2099,1V4aMA6ZOIK1VMViqR8SHW,Tiki Suite Pt. 2 - Mirando Al Mar,The Bahama Soul Club,0.772,0.573,4,-10.476,0,0.0595,0.382,0.1,0.147,0.558,99.981,268800
2100,2fJnadpxclVFhdVhIK3uvI,La Cadena De Oro,Cabas,0.721,0.894,8,-3.083,1,0.0858,0.12,0.0,0.523,0.928,97.003,223880
2101,5R5BUvAO23Z83xvL5wXVOj,La Tierra,Ekhymosis,0.674,0.924,8,-6.81,1,0.0466,0.378,0.0,0.0908,0.796,119.098,225480
2102,5DIlFQ3VgdTJVQK4JdapMv,De Madrugada,Ekhymosis,0.585,0.697,6,-13.593,1,0.0299,0.0186,0.0,0.0569,0.964,151.999,231173
2103,004q4eDxR33ci4f8m4flwl,El Yeyo,Vicente Garcia,0.838,0.703,1,-6.195,0,0.05,0.768,1.56e-06,0.0861,0.658,104.982,171627
2104,0nRPZAlA6HhsDlB2zIdzwp,Mala Idea,Katamaran,0.698,0.942,4,-4.87,1,0.0476,0.0405,0.000171,0.105,0.953,82.022,176677
2105,1Z0zOAIq0DXxSH9vHSU4IY,Agüitaecoco,Simon Grossmann,0.64,0.258,6,-8.189,1,0.152,0.843,0.0,0.146,0.641,124.083,199061
2106,4AFV6FRnjvkP58IVbWagAi,Amor Narcótico (Salsa),Jandy Feliz,0.588,0.869,8,-5.086,1,0.0448,0.281,1.01e-05,0.207,0.94,96.915,279858
2107,1QzIr38wPhIs3YszxGqTK6,Corazón Partío (En Vivo),Mickey Taveras,0.596,0.613,0,-8.554,1,0.0646,0.525,0.0,0.246,0.684,90.1,252273
2108,2n1g5lTIKaz9JTEcrLFGDZ,Mi Mambo Conga,Eddie Palmieri,0.497,0.86,2,-7.345,1,0.0499,0.691,0.262,0.293,0.943,121.09,167920
2109,1Ym5rvG7EWcta957gov0mL,Guaguanco,Changüi Habana,0.732,0.718,0,-9.593,1,0.08,0.808,0.0427,0.124,0.735,112.236,352431
2110,7iveoKqw818nVDF9zdJJ8F,Indestructible,Ray Barretto,0.598,0.851,7,-4.179,1,0.0526,0.481,0.00087,0.0847,0.842,109.422,252813
2111,1J4r7ztWO9jLCSID0fXVU9,Cruz de Navajas,Mecano,0.73,0.556,1,-6.194,1,0.027,0.678,0.000315,0.103,0.559,116.147,304373
2112,4jMQt13NsaUAHdB35ZVMzY,Funcional,Okills,0.723,0.57,9,-8.505,1,0.0384,0.118,0.0,0.272,0.826,96.027,221880
2113,7llSV9mWATUeGNxJMik2Vg,"Lo Mejor, Lo Peor",Okills,0.645,0.844,1,-7.508,1,0.0274,0.0147,0.0,0.0419,0.971,135.992,223187
2114,23wNOENmU0GWG2RfbLvKie,Café Con Chocolate,Okills,0.863,0.639,0,-6.49,0,0.0446,0.316,0.00149,0.136,0.888,133.993,202573
2115,7LhXUiJAK8gSjie1xyjptC,Asesina,Okills,0.515,0.845,8,-6.56,1,0.0478,0.25,1.28e-05,0.201,0.663,103.645,282680
2116,4GnNuQl0RSMPOq7P1e3kP9,Mi Gente,¡ESSO! Afrojam Funkbeat,0.814,0.67,0,-5.734,1,0.335,0.215,0.0,0.0921,0.869,95.094,387733
2117,0id4prYPcy8PkGkbWy4bcP,El Negro Esta Cocinando,Los Van Van,0.632,0.963,0,-4.467,1,0.0701,0.111,7.05e-05,0.373,0.906,108.088,328253
2118,0mdDAXeO8omSfyvzaOnXJ0,When I Get Low I Get High,Ella Fitzgerald,0.682,0.513,2,-8.537,0,0.187,0.813,0.00203,0.156,0.852,100.326,146200
2119,33H5eCXu6CVuim112JigCx,Las Cuarenta,Rolando Laserie,0.643,0.279,2,-11.617,0,0.0693,0.753,0.0,0.262,0.796,99.606,187627
2120,4zx9wF8LsEHWgJPxcwJhCr,Love,La Garfield,0.779,0.682,6,-4.593,0,0.0471,0.264,0.000422,0.0565,0.51,120.058,294019
2121,4UplkyWHr4iCni5nY4fCOF,My Man Speedy!,Joe Cuba Sextet,0.804,0.671,0,-4.56,1,0.231,0.37,0.0,0.125,0.832,122.88,143253
2122,7FioDXtijzLCjGtpanodyl,Roberto Roena - Take Five - Remix,Nicola Conte,0.577,0.899,0,-7.075,1,0.0432,0.301,0.00778,0.108,0.747,107.541,327210
2123,4MDIPZRFZAK5dMWyG5fsSf,Mujer Divina,Joe Cuba,0.742,0.502,5,-6.551,1,0.0437,0.817,1.5e-05,0.0738,0.689,104.504,281373
2124,0q9tTCExSTBrtD2VlyHN1G,Bogotá,Criolo,0.401,0.84,8,-6.206,1,0.175,0.02,0.000219,0.126,0.892,169.509,279893
2125,0n0EedXi69w5uz7ApG8NaY,Burrundanga,Los Amigos Invisibles,0.753,0.914,9,-7.572,1,0.0371,0.0199,0.729,0.355,0.728,110.005,299400
2126,0fnwrLwYgA6754HPtE8vNd,Roforofo Fight,Gilles Peterson's Havana Cultura Band,0.71,0.949,1,-7.6,1,0.0662,0.192,0.723,0.173,0.894,124.963,358440
2127,1dmUCUFDouI4QIdiQNEZb6,Shakalaodé,Wganda Kenya,0.569,0.874,2,-5.456,0,0.0831,0.326,1.3e-06,0.0738,0.931,124.626,453920
2128,3nQYT469JvL9MqKaJydvJj,Giumbelé,La BOA,0.55,0.525,7,-11.598,1,0.0649,0.125,0.0104,0.0845,0.856,168.171,294958
2129,5O4LHdCXRl5FXzelVCrXLF,Progreso,Fanko,0.616,0.855,9,-4.834,0,0.165,0.299,0.0,0.245,0.771,99.861,255430
2130,3M1H1CWjrSq7nxABHc8EXv,Lobo-hombre en París,La Unión,0.637,0.95,9,-7.547,1,0.0736,0.0388,0.000138,0.0529,0.622,146.29,233267
2131,3a6n2q7NcrAwgrZT3UOW1K,Que Rico Boogaloo,La-33,0.938,0.643,0,-6.904,1,0.0449,0.534,4.91e-05,0.0908,0.966,116.087,231547
2132,3Fy1m7uf0NJI8rjRsDA6sF,Contrapunto para Humano y Computadora,El Cuarteto De Nos,0.712,0.862,2,-7.079,0,0.198,0.0188,2.48e-06,0.349,0.339,113.997,340634
2133,7mLR5xbc4HG6u1BOKcQzxL,Perfecta,Comisario Pantera,0.567,0.494,0,-6.611,1,0.032,0.0278,0.0,0.365,0.621,107.89,203533
2134,3xQgqyqNHS3GI4Kw1daecs,Véngase Ii,Rawayana,0.659,0.636,7,-8.076,1,0.0988,0.0864,3.3e-05,0.124,0.854,195.035,200264
2135,2wnI6uz62Zbs3R1V4DqN6i,En el campito,O'Funk'illo,0.763,0.849,4,-6.697,1,0.0806,0.132,5.07e-05,0.0601,0.716,108.015,322413
2136,3cApCJqmVwE23cxYUADZpx,Pongamos que hablo de Martínez,Jorge Drexler,0.849,0.458,9,-10.962,1,0.132,0.893,0.000175,0.105,0.461,119.95,182453
2137,4y7mON38TgU2K3twvCUrJE,Ritmo Sabroso,Los Jovenes Del Hierro,0.823,0.408,5,-13.089,0,0.0867,0.242,0.000222,0.0624,0.935,105.731,174333
2138,4KFRCrr1Jglfo5LtpX5Lrc,Quinto Sabroso,Joe Cuba Sextet,0.547,0.68,2,-7.093,0,0.039,0.832,0.0,0.187,0.975,121.844,200013
2139,65uoaqX5qcjXZRheAj1qQT,Dernière danse,Indila,0.669,0.449,0,-7.658,0,0.0489,0.184,0.0,0.0729,0.327,114.926,213493
2140,3iRmwxHPjEiYkxVT2nq8F1,Oye Mama,Malo,0.491,0.885,9,-8.827,0,0.0411,0.399,0.0824,0.0701,0.9,141.853,360420
2141,2kS7v6otz37KSOB7EkguSz,Hasta Que Te Conoci,Marc Anthony,0.527,0.725,2,-7.684,0,0.046,0.583,0.0,0.0769,0.681,178.745,305067
2142,6Lmncgaq2VFyqIaT81BXAK,Quiero Llegar (En Vivo),Gustavo Santaolalla,0.447,0.708,2,-7.522,1,0.0384,0.0345,0.0514,0.0878,0.454,141.638,243427
2143,38LHpxLutK4xQZMB2Hngh5,Istanbul (Not Constantinople),Bart & Baker,0.734,0.887,1,-4.634,1,0.0286,0.0298,0.0419,0.18,0.961,118.954,204413
2144,4z5w8e6TwbSUuVlZX3mOhO,Cuando Cuando,Jimmy Sabater,0.584,0.499,0,-9.797,0,0.0373,0.636,7.18e-05,0.101,0.957,102.563,243120
2145,1YrpCe6eUaw1E3qSwzoPLK,Cien Mil Cosas,Celio Gonzalez,0.668,0.22,4,-10.316,0,0.0373,0.666,0.0,0.111,0.456,95.307,165080
2146,2DRqXWrMsEyFrDObhECssv,Mariposa,Alex Cuba,0.885,0.475,9,-10.189,1,0.0455,0.461,6.68e-06,0.21,0.763,135.941,191827
2147,4wlB8D6OZpHEz3kXVuYD2O,Honky Cat,Elton John,0.473,0.744,2,-7.226,1,0.0447,0.331,5e-05,0.0955,0.948,171.887,313133
2148,7D6QJCylSzF7XGz2BzcOYI,Amiga - Bonus Track,Comisario Pantera,0.661,0.8,11,-3.918,1,0.0332,0.0186,0.0,0.117,0.931,101.491,203320
2149,1v15LSVQiEsGm4FK8SH7rI,Visita,Enjambre,0.56,0.916,4,-2.797,0,0.0375,0.106,0.0,0.0456,0.926,152.004,224086
2150,5xVGC3qAGNeittREUm7eNq,Hey!,La Gusana Ciega,0.548,0.7,5,-8.385,1,0.0686,0.00723,0.00533,0.082,0.467,138.925,257240
2151,6bmZhFKLylcjW90HORxSaw,Tumbakutun,"Pete ""El Conde"" Rodriguez",0.603,0.799,2,-3.968,0,0.0589,0.724,0.00737,0.00572,0.962,115.915,289387
2152,2SiwCsevM0tbZR1KzkH4hj,Wabble Cha,Joe Cuba,0.815,0.585,5,-8.151,1,0.0421,0.803,0.000119,0.0458,0.906,115.251,147693
2153,2mn2qB6yudxFebIN8OzIp8,Que Linda Que Estas,Tromboranga,0.69,0.794,4,-5.97,0,0.0489,0.27,7.12e-06,0.0584,0.681,102.228,309313
2154,4W05vq5HnNsGObPIFBnOh1,En Mi Guitarra,Alex Cuba,0.7,0.213,7,-11.375,1,0.0433,0.862,0.0,0.108,0.762,92.956,203560
2155,6iVEY8E3JdqsfBVxiKyRPU,Caballo,Alex Cuba,0.803,0.824,1,-5.742,1,0.0625,0.269,4.1e-05,0.0721,0.854,110.003,211920
2156,0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,Nickelback,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,223840
2157,1njxWb5fM5L5eEq9MyWddU,La Vie En Rose,Madeleine Peyroux,0.371,0.057,5,-14.804,1,0.042,0.974,0.0,0.113,0.33,78.842,201200
2158,1vqq1yoZJzmqHMI0cQEno9,Iced Tea,Potatohead People,0.752,0.482,9,-9.268,0,0.192,0.101,9.05e-05,0.0909,0.698,106.961,262556
2159,15ouqiBsgL12olEwP3COsH,Águas De Março,Elis Regina,0.654,0.393,3,-13.392,1,0.129,0.865,2.97e-06,0.123,0.533,143.801,214366
2160,511Dz6VKYuf03Pbk10eEtL,Mejor Que Tu No Hay Nada,Sanalejo,0.667,0.711,7,-6.545,1,0.0292,0.014,0.0,0.115,0.845,127.017,187617
2161,3flgbRDCD5tZze1b5NTBXk,Cumbia de la Bici,El David Aguilar,0.663,0.521,4,-10.178,0,0.113,0.0149,0.0,0.147,0.78,78.745,212400
2162,4g9iO9ga0CveiTQKOeR3W4,Tu Luz,Calacas Jazz Band,0.722,0.512,0,-9.675,0,0.0482,0.684,1.51e-05,0.0667,0.743,107.949,248747
2163,33Y7h1oP5zJLURVJUjaK2H,Fíjate Que Suave - Remastered 2018,Troker,0.438,0.796,4,-4.246,1,0.0745,0.163,0.597,0.168,0.824,97.926,249600
2164,199gJ6b1aihvmEqdQZr0qT,Aunque no sea conmigo (feat. Café Tacvba),Celso Piña,0.81,0.508,9,-9.062,1,0.0455,0.44,0.0,0.111,0.31,88.089,213133
2165,2CD5TesE5cPyhWxXxz3qIE,Qué Bello Es Vivir,El Kanka,0.625,0.651,9,-5.092,1,0.0638,0.729,0.0,0.124,0.817,104.566,238760
2166,3JkZE1AhBXe1AmQqG8cDql,El Bodeguero,Ruben Gonzalez,0.6,0.351,7,-13.301,1,0.0384,0.681,0.365,0.135,0.779,114.285,312640
2167,52hYb0J3LtmABibDxAqDPc,Embossed,Snarky Puppy,0.385,0.781,9,-10.013,0,0.0695,0.225,0.904,0.108,0.445,115.874,334094
2168,0u3dPRxI7Brk5z1x7VNqB2,Don't Worry Bout Me - Diamond Pistols Remix,Zara Larsson,0.774,0.733,0,-4.983,1,0.0559,0.069,3.56e-05,0.16,0.401,125.05,240000
2169,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
2170,1ZAYsScO4yNVYPD07TSpXN,Jamaica Farewell,Harry Belafonte,0.598,0.195,2,-16.053,1,0.0925,0.951,0.0,0.101,0.745,145.178,181893
2171,2edcrXwukRbhYa5NuM6MT1,The Sound of Silence,Carmen McRae,0.506,0.394,7,-11.406,0,0.0349,0.86,0.0,0.105,0.687,106.757,181493
2172,4fHDlIntTsRGSyTg5UYZYC,Banana Boat (Day-O),Harry Belafonte,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133
2173,4sVdzbLsgnWoFtDuoaXzWp,5 Letras,Alexis y Fido,0.815,0.768,6,-6.276,0,0.171,0.217,1.69e-06,0.0632,0.667,93.971,196573
2174,59hH7GJFrSd5v9FwgSZEw8,Mentira,Manu Chao,0.604,0.579,5,-8.3,0,0.045,0.474,8.9e-06,0.531,0.793,75.942,277013
2175,4MRLP9Vr6elbwhQzKax0MM,The Kinda Love Song,Louis Armstrong,0.455,0.573,5,-7.737,1,0.0637,0.844,0.0,0.0962,0.652,90.3,175573
2176,0amBox3svh6utLUtGfrDho,Sobre Una Tumba Humilde,Cheo Feliciano,0.541,0.606,1,-3.949,1,0.127,0.616,0.0,0.0896,0.812,128.025,328920
2177,6b37xrsNCWYIUphFBazqD6,Me Gustas Tu,Manu Chao,0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,239987
2178,6AGh8CJ0jhJXmNgxzCH6P8,La Que Me Gusta,Los Amigos Invisibles,0.722,0.829,7,-7.571,1,0.0847,0.121,0.000119,0.128,0.542,100.0,239675
2179,198qSChSMQFuSimdeeY9gK,Vasos Vacíos - Remasterizado 2008,Los Fabulosos Cadillacs,0.708,0.672,7,-5.538,1,0.0352,0.346,1.97e-05,0.382,0.963,134.635,279987
2180,0J0mxTb10LhpzQOIliAw29,Muévelow (feat. Madcon),Orishas,0.781,0.852,2,-4.58,1,0.122,0.121,3.34e-06,0.311,0.566,99.988,266044
2181,7Fk43DrAcaiQHL9QNtOmRZ,El Vals del Buen Viaje - Resmasterizado,La Lupita,0.328,0.557,2,-10.694,0,0.0464,0.789,0.00316,0.185,0.484,181.621,147093
2182,4PpuZIMmeng6qPicveSI22,Beso,Jósean Log,0.793,0.56,7,-8.922,0,0.0324,0.599,0.0,0.0952,0.862,123.011,211022
2183,08nN6iA8foJElj7t4FcTSP,Despedida,Juan Pablo Vega,0.648,0.464,6,-8.057,0,0.0299,0.685,0.0,0.117,0.459,111.067,286213
2184,0ZZqLSkJ8yebRiKu0XAiqS,Tiene Algo (Interesting Little Thing),Kevin Johansen,0.535,0.542,0,-9.01,1,0.0256,0.17,0.0,0.0986,0.361,105.037,205293
2185,265HpJxL8bnKcbdxZbdwUq,Torcer a Favor,Kevin Johansen,0.643,0.617,9,-8.015,1,0.125,0.166,0.0717,0.284,0.696,163.88,201480
2186,2pyDSPRk3YQwfHnLyGAMDA,El Jardín del Desdén,Kevin Johansen,0.532,0.347,9,-10.866,0,0.0322,0.798,0.00459,0.14,0.213,105.557,321960
2187,3yNbVtRBTY2YS0f0SkRuvl,Es Como el Día (feat. Miranda Johansen),Kevin Johansen,0.606,0.652,2,-7.935,1,0.0271,0.381,1e-05,0.0599,0.569,122.004,195480
2188,4qGt3ZjTt4zXihlB7f1NqQ,Folky,Kevin Johansen,0.673,0.443,2,-9.825,1,0.027,0.488,0.0,0.0963,0.282,112.037,265147
2189,5Zz4R11wmJa16atBStRAAa,5 in the Morning (The Great Divide),Kevin Johansen,0.559,0.366,1,-11.392,0,0.0282,0.687,0.0162,0.113,0.104,141.933,193533
2190,61SNuOZT7qeFzLup6ZyT2f,Zambaguala del Viajero,Kevin Johansen,0.595,0.216,10,-16.413,1,0.0304,0.905,0.0156,0.0795,0.192,127.761,282920
2191,6AXBer3uFituyYjOF27BDS,Life Is Killing Me,Kevin Johansen,0.38,0.448,4,-8.827,1,0.0419,0.476,3.45e-05,0.113,0.26,175.377,221200
2192,6bApcCpQDUdiVls66QjLJv,Amor Telepathic Love,Kevin Johansen,0.879,0.495,7,-10.819,1,0.0393,0.2,0.0563,0.105,0.936,120.011,158333
2193,778vWXA95IGbyxJvh4xPPb,Meanwhile,Kevin Johansen,0.772,0.507,0,-10.574,1,0.0625,0.478,0.0001,0.0672,0.552,101.99,245880
2194,7o7VlgJhrLKX3QiYwS3lpZ,Dios de la Marea,Kevin Johansen,0.645,0.742,11,-7.138,0,0.0624,0.273,9.52e-06,0.776,0.804,81.98,256453
2195,2TpAKrClM22dfNeIgY68cR,La Bach-Chata (Habladurías),Kevin Johansen,0.812,0.479,0,-8.817,1,0.208,0.497,0.0,0.29,0.922,134.125,282720
2196,6qX4gWRXTRPIrEfNuNaYye,Beat 54 (All Good Now),Jungle,0.646,0.695,2,-6.34,1,0.0547,0.517,0.00687,0.154,0.513,105.986,246815
2197,6xVdHfNIcWB0Bzd1obzcwj,1517,The Whitest Boy Alive,0.784,0.539,11,-7.676,0,0.0406,0.317,0.377,0.0989,0.962,122.53,221227
2198,3g86N0SqyfxEVNMHlmW3RE,Busy Earnin',Jungle,0.457,0.883,10,-5.61,0,0.0376,0.209,5.11e-06,0.0912,0.736,99.937,181773
2199,2mJYTwrs3lMTJ0Z2TXnbZZ,Abracadabras (feat. Julieta Venegas),Jorge Drexler,0.763,0.532,7,-9.523,1,0.0678,0.816,0.00759,0.11,0.42,96.116,218040
2200,6VQ2fI8goSX8mpSvytXkXR,Idilio,Willie Colón,0.527,0.715,5,-8.309,0,0.0398,0.552,0.00622,0.085,0.904,93.979,308693
2201,3ihMiG7GPZdsWJcf7Tyevw,Abre Que Voy,Miguel Enriquez,0.782,0.894,0,-5.484,1,0.0433,0.477,7.46e-05,0.072,0.929,98.033,262747
2202,37YWwmlRl1GonSwjRuOiEq,Aerodynamic - Daft Punk Remix,Daft Punk,0.568,0.928,11,-6.071,0,0.0733,0.413,0.572,0.111,0.181,122.892,370987
2203,64y9CFT3d2Rrd6suKJf0AC,Dope Nerd,Kiefer,0.562,0.622,0,-9.371,1,0.0609,0.462,0.584,0.529,0.424,149.794,130000
2204,47c0SBxgx1r1dQAIVWKLO2,All Alone,Potatohead People,0.76,0.429,0,-5.085,1,0.34,0.725,0.0,0.185,0.662,77.924,205627
2205,1hzWeEftfvfSInwOM5AQ0x,Quest for Love,Potatohead People,0.728,0.489,1,-5.371,0,0.0397,0.0635,0.109,0.0965,0.529,86.464,219280
2206,09npjFlHbvDHl5obuOao6g,Liftin' Up,Potatohead People,0.786,0.717,9,-6.299,0,0.0776,0.0965,0.000152,0.0394,0.576,104.719,190920
2207,4gUlRAieJFmg3np9cyE7pj,No Sleep Til MTL,Potatohead People,0.642,0.628,2,-6.078,1,0.313,0.887,0.7,0.111,0.318,113.213,293307
2208,3vXRZhHnVB3Z5scbRgH1ah,Straighten Up And Fly Right,Nat King Cole,0.798,0.219,5,-14.195,0,0.0565,0.955,0.000299,0.12,0.666,76.794,156493
2209,3ctsORVoVEDUxLpQAL0zOC,Brazil,Django Reinhardt,0.833,0.199,0,-13.781,1,0.0518,0.941,0.907,0.114,0.831,110.689,168720
2210,6Zjn8lVcGsXPWdviZKj4Mk,Sunday In New York - Remastered 2001,Bobby Darin,0.51,0.482,0,-9.728,1,0.0564,0.601,0.0,0.0711,0.787,139.201,150773
2211,2jfiDZCg4UjLJEFktdcAV4,Unsquare Dance,Dave Brubeck,0.647,0.512,7,-13.619,1,0.0745,0.0504,0.925,0.0989,0.582,116.981,119827
2212,5UbLKRX1qVROlwDFOooEvG,Take Five,Dave Brubeck,0.454,0.26,10,-13.213,0,0.0405,0.529,0.000779,0.0646,0.57,174.21,324160
2213,6IR5TiiQ7YlIaAkDsoEORM,My Favorite Things,Dave Brubeck,0.45,0.236,9,-20.823,0,0.0346,0.712,0.824,0.0769,0.463,108.757,176467
2214,0S8ibKBl3tjRmYbZhGHNhG,Only You (And You Alone),The Platters,0.419,0.331,3,-10.497,1,0.0293,0.932,0.0,0.102,0.322,80.647,160093
2215,3d0IYd0xEiXbcS9bCEaWd5,Barrio de Tango - En Vivo,Ariel Ardit,0.532,0.355,5,-8.173,1,0.0682,0.854,0.0,0.903,0.549,122.302,167200
2216,3vshGrAPmdkL0bwAznsmEu,La Última Grela,Guillermo Fernández,0.418,0.623,2,-5.47,0,0.0651,0.86,0.0,0.341,0.247,74.031,231773
2217,6suwy7Q9BdzR9aEdALuKiF,Taganga,Bomba Estéreo,0.707,0.833,0,-2.587,1,0.0831,0.202,0.0,0.664,0.944,80.021,165056
2218,15xWljr5P1FSxbrcP9l7u6,Speakin' Nuyorican,Captain Planet,0.793,0.955,10,-4.551,0,0.039,0.0641,0.922,0.0956,0.842,113.009,209457
2219,38dUD8S84uJi5NGmQ3LsRX,Catin Latin,Dave Pike,0.369,0.423,5,-14.356,0,0.0361,0.805,0.0,0.287,0.782,202.088,289306
2220,6FBmHx1FuaSnTnnnaThgbF,Cum on Feel the Noize,Quiet Riot,0.441,0.908,11,-4.627,0,0.115,0.000183,0.00328,0.0612,0.632,145.439,287400
2221,3MWSPHadFR8XMZd00NMgM5,Que Se Sepa,Roberto Roena,0.71,0.797,9,-5.182,0,0.042,0.64,5.59e-06,0.0646,0.969,117.01,196227
2222,09Prj3ivNAC9Y80cP4eKnm,Luna Negra,Rey Ruiz,0.679,0.705,5,-6.465,1,0.037,0.56,1.22e-05,0.0602,0.89,173.959,284053
2223,3oWfGgTFdIT05HOEXfW9gu,Gingerbread Man,Dirty Honkers,0.666,0.918,1,-5.891,0,0.0978,0.0281,0.218,0.1,0.597,122.99,232281
2224,3vNeMaviX6KYZrGSoqOnTh,El Tiguerón,Luis Carlos Acacio,0.775,0.697,7,-7.304,0,0.117,0.177,0.0,0.0984,0.739,158.147,261160
2225,3tLplT3rrw7qRWAQ3ia8iY,Agüita de Coco,Enriqueta Hernandez,0.701,0.58,0,-11.096,1,0.228,0.804,2.45e-05,0.129,0.815,135.341,276000
2226,340Qeg5Z8kGkMlJ8u6DL4D,Aquellos Ojos Verdes,Ibrahim Ferrer,0.355,0.258,2,-12.952,1,0.0294,0.846,0.003,0.155,0.27,82.183,294293
2227,1N7KhNYVLFiXODqduYX2dF,Dos Gardenias,Daniel Santos,0.768,0.304,5,-7.898,0,0.0447,0.916,0.0898,0.501,0.948,116.054,183182
2228,45rQqSqb95p5lkZy13Tl1u,La llorona,Chavela Vargas,0.541,0.0342,0,-21.324,0,0.0555,0.926,0.0,0.151,0.214,122.471,511333
2229,4XaY6ZNB5BrmVVLtQxjWpm,We Luv Deez Hoez (feat. Backbone & Big Gipp),Outkast,0.913,0.601,1,-4.803,1,0.107,0.0372,0.000227,0.0806,0.79,89.97,250467
2230,4Ft15s9T7pcG7O85VbdxVl,Al lado del camino,Fito Paez,0.281,0.819,0,-5.219,1,0.0348,0.00496,0.0,0.116,0.265,93.49,326213
2231,3uXX1oen9kKJyRcDnuM97R,Mambo 1000,Ursula 1000,0.789,0.754,10,-12.945,0,0.0543,0.114,0.774,0.137,0.729,143.141,340947
2232,5evx5is4W5iLY7A5zv82Ut,Qué Pasa Loco,Issac Delgado,0.789,0.727,0,-9.011,1,0.0578,0.252,1.04e-05,0.0676,0.961,87.739,378013
2233,4SjBGbtJz77ximBiOZcIn6,No Me Acostumbro,Rey Ruiz,0.659,0.827,5,-6.174,0,0.0398,0.642,8.4e-06,0.381,0.927,173.018,289587
2234,2hspCATOKb9llyIeMik89G,Acid,Ray Barretto,0.561,0.647,0,-8.578,1,0.0559,0.0336,0.872,0.0741,0.936,157.626,307760
2235,6wU0ikekn8xJqLjf0uehWy,No Llores Nena,Celia Cruz,0.734,0.534,9,-11.015,0,0.087,0.764,8.91e-05,0.0943,0.923,102.731,213763
2236,4z2XPrpHz1raJibarWFY7Z,Maybe It's Time,Bradley Cooper,0.699,0.282,7,-7.65,1,0.0374,0.798,1.23e-06,0.0981,0.359,79.776,159293
2237,0mfCH4nfpshBQR9ueZP5eP,Girls Need Love (with Drake) - Remix,Summer Walker,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,222374
2238,7hgwihI7de0gUQk5lSgMKW,That Magic,India.Arie,0.716,0.494,1,-9.009,1,0.0635,0.166,4.49e-06,0.0761,0.404,91.981,279801
2239,5hVAAy6wwyvxPiFaJPNzzV,That's What Love Can Do,Robin Thicke,0.387,0.414,6,-7.89,1,0.0308,0.443,0.00897,0.16,0.372,82.336,257513
2240,6WbcheHRcJNMaDIkOXEucG,Awuthule Kancane,Mahlathini & The Mahotella Queens,0.833,0.638,9,-12.654,1,0.0517,0.369,0.0068,0.225,0.893,116.915,347067
2241,4ywIrrFcXcD8DTn3EuGYxd,Cigarettes,Tash Sultana,0.557,0.753,11,-5.052,0,0.233,0.032,6.86e-05,0.0598,0.562,158.023,322716
2242,4zCxvn6qHK3CosaM3Azaii,Day & Night,Odd Chap,0.861,0.917,4,-4.052,0,0.0906,0.0217,0.0588,0.208,0.715,127.953,247500
2243,1gG4q7ldZAEbgUzFpfLn4l,Los Raros de la Clase,Sabino,0.876,0.703,0,-4.636,1,0.271,0.296,0.0,0.309,0.695,96.047,225000
